user_id,age,gender,location,income_level,education_level,number_of_children,child_age,investment_amount,investment_frequency,investment_options,app_sessions,app_usage_duration,features_used,goals_created,investment_decision,interactions_with_experts,topics_discussed,feedback_rating
919797,26,Female,"Bhopal, India",High,High School,1,6,14156,1,"['US ETFs', 'Digital Gold', 'Digital Gold']",19,17,"['Investment Tracking', 'Goal Setting']",0,0,5,"['Financial Planning', 'Investment Options']",4
175628,53,Male,"Jaipur, India",Medium,Undergraduate,5,13,6112,9,"['Digital Gold', 'US ETFs', 'Mutual Funds']",24,44,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Risk Tolerance', 'Risk Tolerance']",3
430718,34,Male,"Indore, India",Low,High School,4,5,9604,4,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",1,47,"['Goal Setting', 'Expert Advice']",0,0,9,"['Investment Options', 'Financial Planning']",3
143366,45,Female,"Kolkata, India",High,Undergraduate,5,6,11347,1,"['US ETFs', 'US ETFs', 'Mutual Funds']",3,29,"['Goal Setting', 'Expert Advice']",0,1,9,"['Investment Options', 'Financial Planning']",4
436738,34,Female,"Chennai, India",High,High School,3,9,24091,8,"['US ETFs', 'Mutual Funds', 'Digital Gold']",5,7,"['Goal Setting', 'Goal Setting']",0,0,8,"['Financial Planning', 'Financial Planning']",5
552812,54,Male,"Bhopal, India",Medium,Graduate,0,0,34197,5,"['Digital Gold', 'Digital Gold', 'Digital Gold']",19,60,"['Expert Advice', 'Expert Advice']",0,0,9,"['Financial Planning', 'Financial Planning']",5
881008,59,Female,"Kanpur, India",High,Undergraduate,3,1,14832,2,"['US ETFs', 'US ETFs', 'Digital Gold']",30,21,"['Investment Tracking', 'Goal Setting']",0,0,0,"['Investment Options', 'Financial Planning']",4
911636,22,Male,"Surat, India",High,Graduate,1,2,48575,6,"['Digital Gold', 'Digital Gold', 'Digital Gold']",26,10,"['Goal Setting', 'Investment Tracking']",1,1,4,"['Investment Options', 'Investment Options']",5
448966,57,Male,"Vadodara, India",High,Undergraduate,5,18,41773,5,"['US ETFs', 'US ETFs', 'Mutual Funds']",19,17,"['Expert Advice', 'Goal Setting']",0,1,8,"['Investment Options', 'Financial Planning']",3
411967,36,Male,"Surat, India",High,Graduate,0,0,4926,7,"['Digital Gold', 'US ETFs', 'US ETFs']",2,10,"['Expert Advice', 'Expert Advice']",1,0,0,"['Risk Tolerance', 'Risk Tolerance']",4
686180,45,Male,"Kolkata, India",Medium,Undergraduate,5,12,5134,7,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",1,55,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Investment Options', 'Financial Planning']",4
191058,33,Female,"Nagpur, India",Low,Undergraduate,2,16,6122,3,"['Digital Gold', 'Mutual Funds', 'US ETFs']",20,44,"['Expert Advice', 'Goal Setting']",0,0,2,"['Risk Tolerance', 'Investment Options']",4
599121,49,Male,"Ghaziabad, India",High,High School,2,5,20850,2,"['US ETFs', 'Mutual Funds', 'US ETFs']",15,6,"['Goal Setting', 'Goal Setting']",0,0,7,"['Risk Tolerance', 'Investment Options']",3
433477,32,Male,"Jaipur, India",High,High School,3,12,27469,7,"['Digital Gold', 'Digital Gold', 'Digital Gold']",20,60,"['Investment Tracking', 'Goal Setting']",0,0,1,"['Financial Planning', 'Investment Options']",5
385310,60,Female,"Surat, India",High,High School,2,18,41465,9,"['US ETFs', 'US ETFs', 'Mutual Funds']",2,51,"['Goal Setting', 'Goal Setting']",0,0,7,"['Financial Planning', 'Investment Options']",4
784708,41,Male,"Pune, India",Medium,Undergraduate,2,2,15242,7,"['Mutual Funds', 'US ETFs', 'US ETFs']",8,60,"['Expert Advice', 'Investment Tracking']",0,0,10,"['Risk Tolerance', 'Investment Options']",4
551636,52,Female,"Vadodara, India",Low,High School,4,2,47637,5,"['Digital Gold', 'Mutual Funds', 'US ETFs']",20,49,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Risk Tolerance', 'Financial Planning']",3
105434,38,Female,"Delhi, India",Medium,Graduate,3,17,48021,3,"['Digital Gold', 'Digital Gold', 'Digital Gold']",12,32,"['Goal Setting', 'Goal Setting']",0,0,3,"['Financial Planning', 'Financial Planning']",3
959324,59,Male,"Pune, India",Low,Graduate,5,1,39645,5,"['Digital Gold', 'Mutual Funds', 'US ETFs']",21,60,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Risk Tolerance', 'Risk Tolerance']",4
979794,56,Female,"Ahmedabad, India",Low,Graduate,4,13,11894,5,"['Digital Gold', 'Digital Gold', 'Digital Gold']",20,44,"['Goal Setting', 'Investment Tracking']",0,0,10,"['Investment Options', 'Investment Options']",4
269156,28,Female,"Indore, India",High,Undergraduate,4,3,22542,8,"['US ETFs', 'US ETFs', 'Mutual Funds']",16,24,"['Investment Tracking', 'Investment Tracking']",1,1,3,"['Risk Tolerance', 'Risk Tolerance']",3
136883,22,Female,"Visakhapatnam, India",High,High School,1,6,40730,7,"['Digital Gold', 'Digital Gold', 'US ETFs']",5,39,"['Expert Advice', 'Expert Advice']",0,0,7,"['Investment Options', 'Investment Options']",4
743490,54,Male,"Jaipur, India",Medium,High School,3,12,16111,1,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",7,57,"['Investment Tracking', 'Goal Setting']",0,1,4,"['Investment Options', 'Investment Options']",4
469849,38,Male,"Hyderabad, India",Low,Undergraduate,1,2,22199,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",13,22,"['Goal Setting', 'Investment Tracking']",0,0,2,"['Investment Options', 'Investment Options']",3
645553,24,Female,"Kolkata, India",Medium,High School,5,5,38527,3,"['Mutual Funds', 'US ETFs', 'Digital Gold']",29,48,"['Expert Advice', 'Goal Setting']",0,0,10,"['Investment Options', 'Risk Tolerance']",5
545678,22,Female,"Surat, India",Medium,High School,0,0,43781,5,"['Digital Gold', 'Digital Gold', 'US ETFs']",21,7,"['Expert Advice', 'Goal Setting']",0,0,4,"['Financial Planning', 'Financial Planning']",4
76651,60,Female,"Hyderabad, India",Low,High School,4,11,14738,7,"['US ETFs', 'Digital Gold', 'Mutual Funds']",27,29,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Investment Options', 'Financial Planning']",4
200309,35,Male,"Lucknow, India",Low,High School,2,7,33088,6,"['Digital Gold', 'US ETFs', 'Digital Gold']",25,10,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Risk Tolerance', 'Financial Planning']",4
507384,55,Female,"Surat, India",Low,Graduate,0,0,37554,6,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",2,17,"['Expert Advice', 'Goal Setting']",0,1,9,"['Risk Tolerance', 'Risk Tolerance']",3
717315,31,Male,"Patna, India",Low,Graduate,5,7,24447,3,"['Digital Gold', 'US ETFs', 'Digital Gold']",13,4,"['Expert Advice', 'Goal Setting']",0,0,6,"['Financial Planning', 'Financial Planning']",4
970505,29,Male,"Thane, India",Low,Graduate,0,0,33248,10,"['US ETFs', 'Mutual Funds', 'US ETFs']",10,23,"['Investment Tracking', 'Expert Advice']",0,0,4,"['Risk Tolerance', 'Financial Planning']",3
971538,53,Female,"Lucknow, India",Low,High School,3,10,31483,1,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",19,30,"['Investment Tracking', 'Goal Setting']",0,1,3,"['Risk Tolerance', 'Investment Options']",5
269950,47,Male,"Delhi, India",Low,High School,2,12,17021,1,"['US ETFs', 'Digital Gold', 'Mutual Funds']",22,59,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Financial Planning', 'Financial Planning']",4
760326,22,Female,"Indore, India",Medium,Graduate,4,16,14796,5,"['US ETFs', 'US ETFs', 'Digital Gold']",28,26,"['Investment Tracking', 'Investment Tracking']",0,0,2,"['Investment Options', 'Risk Tolerance']",4
789083,42,Male,"Ghaziabad, India",Low,High School,2,11,28521,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",19,39,"['Investment Tracking', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Financial Planning']",5
981707,28,Female,"Mumbai, India",High,Undergraduate,5,6,3078,7,"['US ETFs', 'US ETFs', 'US ETFs']",25,1,"['Expert Advice', 'Goal Setting']",1,1,5,"['Risk Tolerance', 'Financial Planning']",4
399102,47,Female,"Kolkata, India",Medium,High School,5,4,38567,7,"['US ETFs', 'US ETFs', 'Mutual Funds']",25,18,"['Expert Advice', 'Goal Setting']",0,0,10,"['Financial Planning', 'Investment Options']",5
977407,37,Female,"Delhi, India",Low,High School,5,17,38532,4,"['Digital Gold', 'Mutual Funds', 'US ETFs']",29,30,"['Expert Advice', 'Expert Advice']",0,0,10,"['Risk Tolerance', 'Investment Options']",3
935909,29,Male,"Kolkata, India",Low,Undergraduate,2,9,7122,5,"['US ETFs', 'Digital Gold', 'US ETFs']",12,11,"['Goal Setting', 'Expert Advice']",0,1,3,"['Risk Tolerance', 'Financial Planning']",4
602689,34,Male,"Ghaziabad, India",Low,Undergraduate,3,14,48336,1,"['Digital Gold', 'Digital Gold', 'Digital Gold']",13,31,"['Expert Advice', 'Investment Tracking']",0,1,1,"['Financial Planning', 'Financial Planning']",5
548841,31,Male,"Thane, India",High,High School,4,8,38712,6,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",23,33,"['Expert Advice', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Risk Tolerance']",3
208816,38,Male,"Thane, India",High,Graduate,3,15,7977,2,"['US ETFs', 'US ETFs', 'Digital Gold']",18,22,"['Goal Setting', 'Goal Setting']",1,1,1,"['Investment Options', 'Investment Options']",4
927701,37,Male,"Bhopal, India",High,Undergraduate,4,12,47307,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",18,7,"['Expert Advice', 'Expert Advice']",1,1,5,"['Financial Planning', 'Financial Planning']",3
414640,24,Female,"Mumbai, India",High,Graduate,2,3,37817,1,"['Digital Gold', 'Digital Gold', 'Digital Gold']",26,18,"['Investment Tracking', 'Investment Tracking']",1,0,9,"['Financial Planning', 'Risk Tolerance']",4
310824,52,Male,"Kolkata, India",High,Undergraduate,2,17,7902,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",23,15,"['Goal Setting', 'Goal Setting']",0,0,0,"['Risk Tolerance', 'Financial Planning']",3
998809,25,Male,"Delhi, India",Low,High School,5,14,27647,7,"['US ETFs', 'Mutual Funds', 'US ETFs']",16,38,"['Investment Tracking', 'Investment Tracking']",0,1,1,"['Investment Options', 'Investment Options']",5
488205,58,Female,"Mumbai, India",High,Graduate,5,3,17669,10,"['Digital Gold', 'US ETFs', 'Digital Gold']",27,20,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Investment Options', 'Investment Options']",5
306459,21,Female,"Bangalore, India",Low,High School,5,14,48497,4,"['US ETFs', 'Digital Gold', 'US ETFs']",27,6,"['Goal Setting', 'Investment Tracking']",0,0,6,"['Risk Tolerance', 'Investment Options']",5
410491,52,Male,"Kolkata, India",Medium,Undergraduate,4,0,16014,7,"['US ETFs', 'Mutual Funds', 'US ETFs']",22,41,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Risk Tolerance', 'Investment Options']",3
213854,34,Female,"Nagpur, India",High,Graduate,5,15,36023,10,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",14,17,"['Investment Tracking', 'Goal Setting']",1,1,10,"['Investment Options', 'Risk Tolerance']",3
103984,54,Male,"Ghaziabad, India",High,High School,0,0,42642,7,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",10,21,"['Goal Setting', 'Investment Tracking']",0,0,7,"['Financial Planning', 'Investment Options']",5
480811,49,Female,"Hyderabad, India",High,High School,1,0,18930,9,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",24,53,"['Expert Advice', 'Expert Advice']",0,0,1,"['Financial Planning', 'Risk Tolerance']",3
826048,20,Male,"Hyderabad, India",Low,Graduate,1,1,7129,6,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",2,5,"['Expert Advice', 'Expert Advice']",0,0,0,"['Risk Tolerance', 'Investment Options']",3
223008,56,Male,"Visakhapatnam, India",Low,Undergraduate,5,4,9171,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",7,6,"['Goal Setting', 'Investment Tracking']",0,0,5,"['Financial Planning', 'Risk Tolerance']",3
475620,50,Female,"Lucknow, India",High,Undergraduate,0,0,25155,6,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",24,33,"['Expert Advice', 'Expert Advice']",0,1,6,"['Risk Tolerance', 'Investment Options']",4
92001,44,Female,"Thane, India",Low,High School,5,9,36482,4,"['US ETFs', 'Digital Gold', 'Digital Gold']",3,43,"['Investment Tracking', 'Investment Tracking']",0,1,2,"['Risk Tolerance', 'Risk Tolerance']",3
814636,45,Female,"Pune, India",Low,Undergraduate,3,9,21798,5,"['Mutual Funds', 'Digital Gold', 'US ETFs']",10,25,"['Goal Setting', 'Investment Tracking']",0,0,2,"['Financial Planning', 'Investment Options']",4
301436,32,Female,"Lucknow, India",Low,Graduate,1,8,23064,9,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",7,28,"['Expert Advice', 'Expert Advice']",0,0,4,"['Investment Options', 'Financial Planning']",3
438190,24,Female,"Mumbai, India",Medium,High School,4,8,48279,9,"['Digital Gold', 'Mutual Funds', 'US ETFs']",21,8,"['Goal Setting', 'Expert Advice']",0,1,6,"['Risk Tolerance', 'Financial Planning']",4
545570,44,Female,"Kolkata, India",Medium,Graduate,0,0,24914,6,"['Digital Gold', 'US ETFs', 'US ETFs']",24,27,"['Investment Tracking', 'Investment Tracking']",0,0,0,"['Investment Options', 'Financial Planning']",3
875526,25,Male,"Delhi, India",Low,Graduate,0,0,30495,5,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",4,15,"['Investment Tracking', 'Investment Tracking']",0,0,10,"['Investment Options', 'Investment Options']",3
101174,54,Male,"Patna, India",High,Graduate,5,13,19545,6,"['Digital Gold', 'US ETFs', 'Digital Gold']",14,15,"['Investment Tracking', 'Goal Setting']",0,1,0,"['Investment Options', 'Financial Planning']",3
524886,27,Male,"Thane, India",Medium,High School,5,0,11688,7,"['Digital Gold', 'Digital Gold', 'Digital Gold']",26,38,"['Investment Tracking', 'Goal Setting']",0,0,9,"['Risk Tolerance', 'Investment Options']",4
791930,31,Female,"Kanpur, India",High,Graduate,1,1,21259,8,"['US ETFs', 'Digital Gold', 'Digital Gold']",21,53,"['Expert Advice', 'Investment Tracking']",1,1,10,"['Investment Options', 'Investment Options']",4
593857,25,Male,"Patna, India",High,High School,3,10,31517,2,"['US ETFs', 'US ETFs', 'US ETFs']",27,7,"['Goal Setting', 'Expert Advice']",0,0,9,"['Financial Planning', 'Financial Planning']",3
661415,58,Female,"Surat, India",High,Undergraduate,3,9,44333,9,"['US ETFs', 'US ETFs', 'US ETFs']",25,26,"['Investment Tracking', 'Investment Tracking']",0,1,9,"['Risk Tolerance', 'Financial Planning']",4
287736,24,Female,"Delhi, India",Medium,Undergraduate,3,16,27428,6,"['Digital Gold', 'Mutual Funds', 'US ETFs']",16,47,"['Goal Setting', 'Investment Tracking']",0,0,1,"['Investment Options', 'Financial Planning']",3
124725,47,Male,"Kanpur, India",Medium,High School,0,0,47481,9,"['US ETFs', 'US ETFs', 'Mutual Funds']",2,55,"['Goal Setting', 'Goal Setting']",0,1,4,"['Investment Options', 'Financial Planning']",5
754454,23,Female,"Chennai, India",Low,Undergraduate,2,12,33729,7,"['Digital Gold', 'US ETFs', 'US ETFs']",6,45,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Financial Planning', 'Financial Planning']",5
420681,34,Female,"Hyderabad, India",Medium,High School,2,15,14581,6,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",26,27,"['Expert Advice', 'Investment Tracking']",0,0,4,"['Investment Options', 'Financial Planning']",3
720517,28,Female,"Patna, India",High,Undergraduate,2,8,23820,9,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",9,14,"['Goal Setting', 'Expert Advice']",1,1,0,"['Financial Planning', 'Risk Tolerance']",3
820957,38,Male,"Nagpur, India",Medium,Undergraduate,5,10,36967,6,"['US ETFs', 'Digital Gold', 'Mutual Funds']",26,43,"['Expert Advice', 'Expert Advice']",0,0,4,"['Investment Options', 'Financial Planning']",4
464432,37,Female,"Surat, India",Low,High School,4,13,6111,4,"['Digital Gold', 'US ETFs', 'Digital Gold']",7,52,"['Expert Advice', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Investment Options']",5
857657,45,Female,"Pune, India",High,Graduate,4,15,44715,3,"['Digital Gold', 'Mutual Funds', 'US ETFs']",25,26,"['Expert Advice', 'Goal Setting']",0,1,10,"['Financial Planning', 'Risk Tolerance']",5
68470,50,Female,"Kolkata, India",High,Undergraduate,0,0,24197,1,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",21,60,"['Investment Tracking', 'Goal Setting']",0,0,8,"['Investment Options', 'Risk Tolerance']",4
136076,49,Female,"Kolkata, India",Low,High School,0,0,10970,6,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",26,32,"['Expert Advice', 'Goal Setting']",0,1,8,"['Investment Options', 'Financial Planning']",4
129098,38,Female,"Hyderabad, India",Medium,Graduate,0,0,6426,3,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",7,36,"['Expert Advice', 'Goal Setting']",0,0,7,"['Investment Options', 'Investment Options']",4
311973,30,Male,"Ahmedabad, India",Low,High School,2,3,15084,2,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",5,26,"['Investment Tracking', 'Investment Tracking']",0,0,1,"['Investment Options', 'Financial Planning']",3
577594,31,Female,"Thane, India",High,High School,5,14,14461,6,"['US ETFs', 'Digital Gold', 'Digital Gold']",2,33,"['Expert Advice', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Risk Tolerance']",3
469155,45,Male,"Kanpur, India",High,Undergraduate,1,16,25704,6,"['US ETFs', 'Mutual Funds', 'US ETFs']",29,60,"['Goal Setting', 'Expert Advice']",0,1,5,"['Investment Options', 'Investment Options']",3
206533,41,Male,"Delhi, India",Medium,Graduate,0,0,46976,4,"['Mutual Funds', 'Digital Gold', 'US ETFs']",14,4,"['Investment Tracking', 'Expert Advice']",0,1,5,"['Risk Tolerance', 'Risk Tolerance']",3
388844,59,Male,"Bangalore, India",Low,Undergraduate,3,8,27825,6,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",2,13,"['Goal Setting', 'Expert Advice']",0,1,5,"['Investment Options', 'Investment Options']",4
950142,27,Female,"Bhopal, India",Low,Undergraduate,1,14,6072,1,"['US ETFs', 'Mutual Funds', 'Digital Gold']",11,54,"['Investment Tracking', 'Expert Advice']",0,0,6,"['Financial Planning', 'Risk Tolerance']",4
843215,30,Male,"Patna, India",Low,High School,3,13,40642,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",29,45,"['Goal Setting', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Investment Options']",5
199613,23,Male,"Delhi, India",Medium,Graduate,5,2,45716,9,"['US ETFs', 'Digital Gold', 'Mutual Funds']",8,16,"['Investment Tracking', 'Expert Advice']",0,0,4,"['Investment Options', 'Risk Tolerance']",4
975958,52,Male,"Patna, India",Low,Undergraduate,4,8,2072,5,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",11,38,"['Goal Setting', 'Expert Advice']",0,0,5,"['Investment Options', 'Risk Tolerance']",3
656560,23,Male,"Patna, India",Medium,High School,2,7,33380,6,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",27,14,"['Goal Setting', 'Expert Advice']",0,0,4,"['Risk Tolerance', 'Financial Planning']",3
857207,52,Male,"Hyderabad, India",Low,Undergraduate,0,0,14888,4,"['US ETFs', 'US ETFs', 'Mutual Funds']",24,55,"['Expert Advice', 'Expert Advice']",0,0,3,"['Financial Planning', 'Risk Tolerance']",4
607128,51,Male,"Jaipur, India",Low,High School,5,12,28101,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",26,20,"['Expert Advice', 'Goal Setting']",0,0,2,"['Investment Options', 'Financial Planning']",5
681323,22,Female,"Ahmedabad, India",Medium,Graduate,1,12,45771,5,"['Digital Gold', 'Digital Gold', 'Digital Gold']",17,33,"['Goal Setting', 'Investment Tracking']",0,1,10,"['Risk Tolerance', 'Risk Tolerance']",3
839057,22,Female,"Patna, India",High,Graduate,2,13,3426,8,"['US ETFs', 'Mutual Funds', 'Digital Gold']",8,15,"['Investment Tracking', 'Expert Advice']",1,1,9,"['Financial Planning', 'Investment Options']",3
300937,47,Female,"Hyderabad, India",Low,High School,2,14,18624,7,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",9,46,"['Goal Setting', 'Expert Advice']",0,0,1,"['Investment Options', 'Risk Tolerance']",4
333372,41,Female,"Indore, India",Medium,High School,4,9,4541,8,"['Digital Gold', 'Digital Gold', 'Digital Gold']",21,1,"['Goal Setting', 'Expert Advice']",0,0,10,"['Financial Planning', 'Investment Options']",4
866286,48,Female,"Bangalore, India",Medium,Undergraduate,2,3,17353,10,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",19,59,"['Expert Advice', 'Goal Setting']",0,0,8,"['Financial Planning', 'Investment Options']",5
420795,58,Male,"Chennai, India",Low,Undergraduate,4,10,2360,8,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",17,31,"['Investment Tracking', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
